home, away, result, us, B365, BW, IW, LB, PS, WH, VC
Bournemouth, Liverpool,A,-0.003657624,0.518754988,0.506893755,0.527659574,0.507185123,0.512721665,0.498753117,0.515873016
West Brom, Man United,A,0.567257015,0.537190083,0.518582541,0.527659574,0.530973451,0.526533997,0.545302013,0.537190083
Everton, Swansea,H,0.443861872,0.501367366,0.505979761,0.480769231,0.505780347,0.502752294,0.507848569,0.506912442
Arsenal, Liverpool,D,-0.084137952,0.403135498,0.409090909,0.38150289,0.418994413,0.409492274,0.406779661,0.414364641
Burnley, Tottenham,A,0.35392093,0.549019608,0.555555556,0.493023256,0.56,0.544822257,0.565885206,0.549019608
Everton, Chelsea,D,-0.164237877,-0.182683983,-0.197889182,-0.086538462,-0.185352622,-0.170542636,-0.154968095,-0.199152542
Leicester, Man United,D,-0.186633115,-0.09,-0.08556701,-0.070707071,-0.073145246,-0.068862275,-0.085215606,-0.102140078
Man City, Bournemouth,H,0.686505102,0.654897494,0.664739884,0.664010624,0.682593857,0.627552409,0.682414698,0.646612314
Stoke, West Brom,H,-0.056419287,0.387168142,0.382022472,-0.017045455,0.388571429,0.39010989,0.393258427,0.385462555
Swansea, Crystal Palace,D,0.410671306,-0.010067114,-0.011494253,0.360465116,-0.011560694,-0.007760532,-0.022727273,-0.022222222
West Ham, Newcastle,A,-0.368455537,-0.190831557,-0.175824176,-0.231578947,-0.177777778,-0.183651805,-0.180327869,-0.191489362
Bournemouth, West Ham,D,0.466870895,0.372593431,0.372093023,0.38372093,0.366863905,0.366817156,0.378440367,0.372881356
Liverpool, Swansea,H,0.570577721,0.651577503,0.669077758,0.660792952,0.696748507,0.671775223,0.649598777,0.674081564
Man United, Burnley,D,-0.307582997,-0.373626374,-0.3625,-0.273972603,-0.421028675,-0.386105263,-0.345679012,-0.313253012
Tottenham, Southampton,H,0.461729617,0.60204696,0.572005384,0.547445255,0.593667546,0.568441065,0.63473745,0.60204696
Watford, Leicester,H,-0.143203439,-0.070707071,-0.085714286,-0.052023121,-0.081395349,-0.061383929,-0.059225513,-0.078651685
West Brom, Everton,D,-0.078051008,0.36199095,-0.011494253,0.377906977,-0.011764706,-0.006688963,0.367816092,-0.007882883
Newcastle, Man City,A,0.471326695,0.619047619,0.627413127,0.537974684,0.627413127,0.605478136,0.641975309,0.645994832
Crystal Palace, Arsenal,A,-0.104924914,0.436893204,0.446428571,0.472906404,0.433673469,0.439071567,0.463768116,0.436893204
Bournemouth, Everton,H,-0.146157827,0.367597765,0.365714286,-0.046242775,0.367816092,0.372527473,-0.023255814,0.367483296
Chelsea, Stoke,H,0.579325486,0.662944871,0.681148748,0.627413127,0.675407231,0.685811966,0.675407231,0.661993769
Liverpool, Leicester,H,0.567608849,0.601092896,0.566150179,0.546075085,0.582822086,0.567767654,0.569620253,0.601092896
Man United, Southampton,D,-0.096649502,-0.220680958,-0.240538807,-0.197080292,-0.281270682,-0.282569899,-0.225988701,-0.289855072
Watford, Swansea,A,-0.298900405,-0.379039301,-0.352345906,-0.300492611,-0.340304183,-0.361795775,-0.32038835,-0.36
Crystal Palace, Man City,D,-0.313064109,-0.239616613,-0.276315789,-0.245398773,-0.288088643,-0.297374702,-0.273972603,-0.278481013
West Brom, Arsenal,D,0.404134312,-0.093283582,-0.068292683,-0.118226601,-0.098039216,-0.119282511,-0.075150301,-0.114155251
,,,18.30520381,19.05952051,18.69509036,17.96224365,18.41274026,18.41225134,18.19216852,19.06573397
,,,0.41877787,0.381008206,0.372093023,0.372093023,0.367816092,0.372527473,0.367816092,0.374449339
Burnley, Liverpool,A,0.494620749,0.555555556,0.553435115,0.527659574,0.532786885,0.550451807,0.545596259,0.559701493
Everton, Man United,A,0.405622923,0.509259259,0.5,0.444444444,0.492610837,0.505059798,0.516431925,0.504672897
Stoke, Newcastle,A,-0.335248261,-0.133259912,-0.134831461,-0.129943503,-0.103448276,-0.119205298,-0.123595506,-0.102449889
Man City, Watford,H,0.631511073,0.663871419,0.643024162,0.664010624,0.686664257,0.631755498,0.674955595,0.685154976
Southampton, Crystal Palace,A,-0.217244868,-0.226049516,-0.230283912,-0.155555556,-0.240799159,-0.218879668,-0.235602094,-0.210526316
Swansea, Tottenham,A,0.414457465,0.664819945,0.606936416,0.567514677,0.619962802,0.606095457,0.617977528,0.625711035
West Ham, West Brom,H,-0.029324326,0.436034115,0.449636552,0.388888889,0.458686441,0.455555556,0.451983299,0.456852792
Arsenal, Chelsea,D,-0.111032604,0.394644936,0.390804598,0.38150289,0.406032483,0.392178771,0.379310345,0.394144144
Tottenham, West Ham,D,-0.271066179,-0.231884058,-0.271428571,-0.184300341,-0.309336333,-0.319148936,-0.2313476,-0.311041991
Chelsea, Leicester,D,-0.199727442,-0.32808399,-0.310642896,-0.195694716,-0.309336333,-0.308900524,-0.308988764,-0.311041991
Crystal Palace, Burnley,H,-0.068730399,0.459652707,0.446808511,0.430107527,0.434782609,0.458799593,0.456751055,0.453608247
Newcastle, Swansea,D,0.434390665,-0.112804878,-0.138461538,-0.063157895,-0.111702128,-0.113475177,-0.123076923,-0.120603015
Tottenham, Everton,H,0.543837592,0.641025641,0.632911392,0.567514677,0.647598489,0.652215341,0.638637573,0.640709709
Watford, Southampton,D,0.422147893,0.381327334,0.379310345,0.38150289,0.379229872,0.387096774,0.371428571,0.379888268
Bournemouth, Arsenal,H,-0.375486806,-0.280373832,-0.292189007,-0.298076923,-0.258449304,-0.270499529,-0.268292683,-0.27014218
Liverpool, Man City,H,0.44617244,-0.159737418,-0.157303371,-0.136363636,-0.154285714,-0.153930131,-0.134831461,-0.154639175
Man United, Stoke,H,0.57309355,0.645994832,0.5831643,0.602739726,0.675067507,0.643158784,0.660211268,0.645994832
